text,hatespeech_comb,hatespeech_G1,annotator_G1,hatespeech_G2,annotator_G2,hatespeech_G3,annotator_G3,pre_processed_text
RT @canalfutura: E assistir a qualquer momento aqui: https://t.co/YL6a1jp6sh https://t.co/K6ggeMUtNN,0,0,D,0.0,Dani,0,E,rt canalfutura assistir qualquer momento aqui httpstcoylajpsh httpstcokggemutnn
RT @CapitalismoOP: @ArantxaNome com certeza mais do que o marido da Maria do rosário têm a oferecer,0,0,E,0.0,I,1,B,rt capitalismoop certeza marido maria rosário têm oferecer
RT @CapitalismoOP: @ArantxaNome @editorahumanas. Não ha ninguém mais machista que uma feminista ou feministo,0,1,B,0.0,B,0,E,rt capitalismoop editorahumanas ha ninguém machista feminista feministo
"RT @CapitalismoOP: Feliz dia da mulher em 1 lugar a minha mãe. E tb à @MaBolsonaria , @tatydry , @VitriaO98675664 e todas as mulheres do Tw _",0,1,C,0.0,It,0,C,rt capitalismoop feliz dia mulher lugar mãe tb toda mulheres tw
"RT @CapitalismoOP: #MamãeEuQuero ter o direto a vida, então por favor não aborte.",0,0,D,1.0,Dani,0,A,rt capitalismoop mamãeeuquero ter direto vida então favor aborte
RT @CapitalismoOP: Parabéns às mulheres q merecem respeito não só hj mas todos os dias do ano assim como os homens. Só unidos teremos uma s _,0,0,B,0.0,S,0,E,rt capitalismoop parabéns mulheres q merecem respeito hj todos dia ano assim homens unidos s
RT @CapitalismoOP: Se ninguém ate hoje te chamou de fascista você ta fazendo algo de errado,0,1,E,0.0,V,0,C,rt capitalismoop ninguém ate hoje chamou fascista ta fazendo algo errado
RT @CapitalismoOP: #SerMulherÉ ter cromossomos xx e não ter uma rola no meio das pernas,1,0,D,1.0,B,1,E,rt capitalismoop sermulheré ter cromossomos xx ter rola meio pernas
"RT @caralhosafoda: Fufas de merda, atiram-se a tudo o que mexe.",1,1,C,1.0,It,1,C,rt caralhosafoda fufas merda atiramse tudo mexe
"RT @CarladaGloria: Normal, pq escondendo para as crianças q a homosexualidade existe, só irás estar a ensinar a tua criança a não respeitar _",0,0,C,0.0,B,0,C,rt carladagloria normal pq escondendo crianças q homosexualidade existe irás ensinar criança respeitar
RT @carlos_jb_paz: Portugal deve ser o ÚNICO País em que um líder partidário acha 'elevação de carácter' a fuga de um político apanhado num _,0,0,B,0.0,V,0,E,rt carlosjbpaz portugal deve único país líder partidário acha elevação carácter fuga político apanhado
RT @CarlosBolsonaro: Há algo sonso e canalha no ar quando PSDBistas resolvem criticar Bolsonaro por posicionamento q o mesmo PSDB teve. Iss _,1,1,A,1.0,It,0,C,rt carlosbolsonaro algo sonso canalha ar psdbistas resolvem criticar bolsonaro posicionamento q psdb iss
"RT @CarlosBolsonaro: Homem é esfaqueado e morto em saída de bloco em Ipanema. Que banam-se as facas, beatifique o criminoso e chame Bolsona _",0,0,A,0.0,S,0,A,rt carlosbolsonaro homem esfaqueado morto saída bloco ipanema banamse facas beatifique criminoso chame bolsona
RT @CarlosBolsonaro: Nada mais que mais um político padrão que desdenha qualquer recado da população! A política insossa da oposição amada _,0,0,C,0.0,I,0,A,rt carlosbolsonaro nada político padrão desdenha qualquer recado população política insossa oposição amada
RT @CarlosBolsonaro: OSCAR 2017 e suas derivações: UMA GOTA DE LUCIDEZ NO MEIO DO OCEANO? https://t.co/IUp4hYTagh,0,1,A,0.0,B,0,B,rt carlosbolsonaro oscar derivações gota lucidez meio oceano httpstcoiuphytagh
"RT @CarlosBolsonaro: Tentam de tudo: homofóbico, racista, misógino, xenófobo e não colou, agora a mais nova: videogamefóbico!",1,1,D,1.0,B,0,B,rt carlosbolsonaro tentam tudo homofóbico racista misógino xenófobo colou agora nova videogamefóbico
RT @CarlosBolsonaro: Todos aliados armados e o cidadão de bem indefeso. E os canalhas falando em moralidade no desarmamento! Todos da mesma _,0,1,C,0.0,V,0,C,rt carlosbolsonaro todos aliados armados cidadão bem indefeso canalhas falando moralidade desarmamento todos mesma
RT @carlosgpinto: Ainda tinha piada o Carlos Alexandre e o Sócrates partilharem uma cela.,0,1,A,0.0,Dani,0,C,rt carlosgpinto ainda piada carlos alexandre sócrates partilharem cela
RT @CarmenCorreia3: Glória a Deus! https://t.co/ZtqJekudFq,0,0,A,0.0,V,0,D,rt carmencorreia glória deus httpstcoztqjekudfq
"RT @carneiro_andre: Nunca, como agora, a produção literária nacional esteve tão activa.
Yronicamente https://t.co/ZcY0oMi1sU",0,0,B,0.0,V,0,D,rt carneiroandre nunca agora produção literária nacional tão activa yronicamente httpstcozcyomisu
"RT @carolinaamatos: 'Quem não conheça as fufas que as compre' foi a melhor frase que disse hoje, fds",1,1,D,1.0,B,0,D,rt carolinaamatos conheça fufas compre melhor frase disse hoje fds
"RT @caspiandear: – rosa parks
costureira negra americana. se recusando a dar o lugar a um branco em um ônibus, marcou o início da luta anti _",0,1,D,0.0,B,0,D,rt caspiandear – rosa park costureira negra americana recusando dar lugar branco ônibus marcou início luta anti
RT @cassiocl: Serviço de contenção do vazamento em Barreiro. As bombas flutuantes começam a jogar água do reservatório de Campos para Barro _,0,0,C,0.0,Dani,0,D,rt cassiocl serviço contenção vazamento barreiro bombas flutuantes começam jogar água reservatório campos barro
RT @castellarinando: IGREJA Católica Está Em Plena Decadência Padre Júlio Lancellotti Acusado De Pedofilia Se Mete Em POLÍTICA e Ataca BOLS _,0,0,C,0.0,V,0,E,rt castellarinando igreja católica plenum decadência padre júlio lancellotti acusado pedofilia mete política ataca bols
RT @catarinamatos: Feliz Dia Mundial da Rádio! https://t.co/xTnxtI55qW,0,0,A,0.0,It,0,C,rt catarinamatos feliz dia mundial rádio httpstcoxtnxtiqw
RT @catarinartifice: Alguém sabe de quem tenha perdido um Samsung Branco hoje?,0,0,E,0.0,B,0,A,rt catarinartifice alguém sabe perdido samsung branco hoje
"RT @catarinascp: é normal, não há só heterossexuais no mundo https://t.co/omckntNWtI",0,1,A,0.0,B,0,E,rt catarinascp normal heterossexuais mundo httpstcoomckntnwti
RT @ccradical: Descobrimos que o Rui Cruz chora com filmes românticos...  #ccallstars https://t.co/2MgtIbHZSP,0,0,B,1.0,It,0,C,rt ccradical descobrimos rui cruz chora filmes românticos ccallstars httpstcomgtibhzsp
"RT @CesarDogg: aqui o salto eh 10 mil pés sem paraquedas, é andar na prancha com tubarão branco a sua espera",0,0,C,0.0,B,0,D,rt cesardogg aqui salto eh mil pés paraquedas andar prancha tubarão branco espera
"RT @ChampRooster: Outra coisa @atletico @dan_nepomuceno =O UNIFORME OFICIAL DO CAM é preto e branco listado.Só joga de branco, que merda.",0,0,B,0.0,B,0,C,rt champrooster outra coisa uniforme oficial cam preto branco listadosó joga branco merda
RT @chastinet: pro @homemdeverdade construção se resume a duas coisas: Concreto e madeira.,0,0,A,0.0,B,0,A,rt chastinet pro construção resume duas coisas concreto madeira
"RT @Chiiaritta: @Curate_Angola e não tem segredo, basta explicar a elas q o amor n tem limites de raças, etnia, género, físico e etc. isso _",0,0,B,0.0,B,1,B,rt chiiaritta segredo basta explicar q amor n limites raças etnia género físico etc
RT @Chris_Branco: Para @JOAQUINVOLTOU com amor. https://t.co/L1VRSXkIYe,0,0,E,0.0,I,0,E,rt chrisbranco amor httpstcolvrsxkiye
"RT @CitizenGOpt: URGENTÍSSIMO! Assine a campanha para pedir que o PL 7371 não seja pautado! https://t.co/InbPbQ28Vh@pejoseduardo, @padre_ _",0,0,E,0.0,V,0,E,rt citizengopt urgentíssimo assine campanha pedir pl pautado httpstcoinbpbqvhpejoseduardo
"RT @ClaudeLuca_: Assistam o Hangout! 
@escolasempartid @DeniseSPLima1 
@BelCarvalho5 @Dna_Fabby @marisascruz @marisa_lobo @allanldsantos ht _",0,0,E,0.0,V,0,D,rt claudeluca assistam hangout ht
"RT @coalacroata: E regicídio, parricidio, genocídio, etnocidio... Aparentemente é mais difícil aprender português quando se está lambendo b _",1,1,E,0.0,I,1,B,rt coalacroata regicídio parricidio genocídio etnocidio aparentemente difícil aprender português lambendo b
RT @coimbrinha04: amo o teu sorriso,0,0,E,0.0,It,0,E,rt coimbrinha amo sorriso
"RT @coldasgrey: tinha uma mosca aqui e eu tirei a tela pra ela sair, mas ela não saía, 
eu: vc é burra, minha filha
aí uma mulher passou na _",1,1,B,1.0,V,1,B,rt coldasgrey mosca aqui tirei tela pra sair saía vc burra filha aí mulher passou
"RT @ComendaSerra: Pena Capital (pena de morte) para políticos corruptos já!
Meu sistema é bruto! https://t.co/lfelPg5c12",1,1,E,1.0,B,0,C,rt comendaserra pena capital pena morte políticos corruptos sistema bruto httpstcolfelpgc
"RT @CookieDoKooK_: KOOK COM 1 BOLSA DO EXÉRCITO OUTRA SUPER TENDÊNCIA, TD GÓTICO,TÊNIS É BRANCO PQ ALÔ É CARO
#BTSWellComebackToCHILE http _",0,0,E,0.0,B,0,E,rt cookiedokook kook bolsa exército outra super tendência td góticotênis branco pq alô caro btswellcomebacktochile http
RT @CremeAcido: a tempestade já chegou ao continente https://t.co/f9k6veIAPU,0,1,D,0.0,S,0,D,rt cremeacido tempestade chegou continente httpstcofkveiapu
RT @CrisMenshova: União Europeia quer multar países que não abrigarem refugiados. Entendem agora porque tudo isso vai ruir?#Europaxit,1,1,C,1.0,B,0,D,rt crismenshova união europeia quer multar países abrigarem refugiados entendem agora porque tudo vai ruireuropaxit
"RT @cristiano_sp: @Bolsonaopressor Padre pedófilo, que abusa dos moleques que ele diz proteger e ainda usa o dinheiro da igreja para bancar _",0,1,B,0.0,I,0,A,rt cristianosp padre pedófilo abusa moleques diz proteger ainda usa dinheiro igreja bancar
"RT @crixtal7: Franceses vão às ruas em apoio Marine Le Pen, após um golpe q poderia retirá-la da disputa presid. A esquerda agoniza no mund _",0,0,C,0.0,It,0,A,rt crixtal franceses vão ruas apoio marine le pen após golpe q poderia retirála disputa presid esquerda agoniza mund
RT @csl_silva: Mulher burra machucou meu braço,1,1,E,0.0,I,1,C,rt cslsilva mulher burra machucou braço
RT @csnunes1: Realmente não defende mulheres. Simples assim. Em alguns momentos ataca ferozmente mulheres que não estejam seguindo sua cart _,1,1,A,0.0,It,1,B,rt csnunes realmente defende mulheres simple assim alguns momentos ataca ferozmente mulheres seguindo cart
RT @cusBahia: Dossiê: Sapatão é revolução! Existências e resistências das lesbianidades nas encruzilhadas subalternas. Até 26/03 https://t. _,1,1,D,1.0,It,0,E,rt cusbahia dossiê sapatão revolução existências resistências lesbianidades encruzilhadas subalternas httpst
RT @CusquicesFufas: Fufas trocam alma por pão fofo !,1,1,B,1.0,Dani,0,B,rt cusquicesfufas fufas trocam alma pão fofo
"RT @daijikishigami: E se não for bonita ele não estupra porque não merece. Elas ficam muito tristes, imaginando esse varão nú. https://t.co _",1,1,E,1.0,B,1,A,rt daijikishigami bonita estupra porque merece ficam tristes imaginando varão nú httpstco
"RT @DalborgaCoxa: Hoje teve atentado terrorista perpetrado por refugiado muçulmano.
Adivinha quem disse que quer encher o Brasil de refugia _",0,0,B,0.0,S,0,E,rt dalborgacoxa hoje atentado terrorista perpetrado refugiado muçulmano adivinha disse quer encher brasil refugia
RT @dam_ocu: Isto faz tanto sentido como dizer q angola não é uma colônia https://t.co/EuY2GjaXlG,1,1,C,0.0,It,1,B,rt damocu faz tanto sentido dizer q angola colônia httpstcoeuygjaxlg
RT @Daniacordeiro01: Não ya https://t.co/yeAkKupqUv,0,0,B,0.0,B,0,B,rt daniacordeiro ya httpstcoyeakkupquv
RT @danielaarod: adoro o tempo assim,0,0,B,0.0,B,0,D,rt danielaarod adoro tempo assim
"RT @DaniloGentili: Quando João Kleber faz na Rede TV=Putaria, Mau Gosto, Baixaria
Quando fazem na Globo=Ousadia, Arte, Tapa na cada da soc _",0,1,D,0.0,V,0,B,rt danilogentili joão kleber faz rede tvputaria mau gosto baixaria fazem globoousadia arte tapa cada soc
"RT @DanTeiixeira: @HumorNegroo Não apague não, sou do nordeste e levo sempre na brincadeira, não vejo motivo nenhum pra tanta revolta !",0,0,A,0.0,It,0,E,rt danteiixeira apague nordeste levo sempre brincadeira vejo motivo nenhum pra tanta revolta
RT @danversawyer: Quando eu to em dúvida se a mina é sapatao e ela fala que gosta de Anavitoria https://t.co/1TrEFxrypO,1,1,C,1.0,V,0,C,rt danversawyer to dúvida mina sapatao fala gosta anavitoria httpstcotrefxrypo
"RT @davidsonbruno27: @Bolsonaopressor
A família tradicional está assistindo a praça é nossa seus bostas https://t.co/BW3M3cuela",1,1,D,1.0,I,1,E,rt davidsonbruno bolsonaopressor família tradicional assistindo praça bostas httpstcobwmcuela
RT @DecioNeves: ENGENHARIA - Barragem da obra de Transposição do Rio São Francisco rompeu na divisa com a Paraíba https://t.co/h6d2htb0d4,0,0,C,0.0,It,0,A,rt decioneves engenharia barragem obra transposição rio francisco rompeu divisa paraíba httpstcohdhtbd
"RT @Deia_Gut: @g1 Mas soltar o assassino Bruno tá de boas, né STF.",1,1,A,1.0,V,0,E,rt deiagut soltar assassino bruno tá boa né stf
RT @DepBolsonaro: Agradeço o @ptbrasil por ultimamente estar insistentemente me citando e criticando em seus tweets! É sinal q estamos no c _,0,1,A,0.0,I,0,C,rt depbolsonaro agradeço ultimamente insistentemente citando criticando tweet sinal q c
RT @DepEduardoCunha: Boa tarde a todos,0,0,B,0.0,It,0,C,rt depeduardocunha boa tarde todos
"RT @DepEduardoCunha: Dilma mente tanto,que já estamos aprendendo a identificar do ela mente;Basta mover o lábios",1,1,E,1.0,It,0,A,rt depeduardocunha dilma mente tantoque aprendendo identificar mentebasta mover lábios
"RT @Desesquerdizada: A esquerda odeia o capitalismo, mas não abre mão do que o capitalismo produz (iPhone, MacBook). 30 fatos mostram que a _",0,1,D,0.0,Dani,0,E,rt desesquerdizada esquerda odeia capitalismo abre mão capitalismo produz iphone macbook fatos mostram
RT @Desesquerdizada: O @OficialMrCatra deu uma @Desesquerdizada na lógica racista dos 'justiceiros socais' durante @programapanico e calou _,0,1,A,0.0,I,0,A,rt desesquerdizada deu lógica racista justiceiros socais durante calou
"RT @Desesquerdizada: Pro @MarceloFreixo socialismo é só de dia, enganando os trouxas que caem no discurso do @PSOLOficial. De noite é camar _",1,1,B,1.0,Dani,0,D,rt desesquerdizada pro socialismo dia enganando trouxas caem discurso psoloficial noite camar
RT @destruectag: eu to dando vários berros com o @direitafalando,1,1,C,1.0,It,0,C,rt destruectag to dando vários berros direitafalando
"RT @devilshug: as pessoas hoje em dia te falam td hora pra vc amar quem vc é e se aceitar, mas se vc for BRANCO & HÉTERO VC NÃO DEVE FAZER _",1,1,C,0.0,I,1,B,rt devilshug pessoas hoje dia falam td hora pra vc amar vc aceitar vc branco hétero vc deve fazer
RT @devilshug: meudeus que FARDO deve ser ter nascido hétero e branco aff que tragédia grega isso,1,1,C,1.0,V,1,A,rt devilshug meudeus fardo deve ter nascido hétero branco aff tragédia grega
"RT @dexmagazine: Artigo atualizado: gays, negros, judeus e MEXICANOS a favor de Trump! https://t.co/Tsenqevouw",1,1,A,1.0,B,0,E,rt dexmagazine artigo atualizado gay negro judeus mexicano favor trump httpstcotsenqevouw
RT @dexmagazine: Presidente da África do Sul pede confisco de terras de pessoas brancas | https://t.co/QruyRMyl8Ahttps://t.co/DOAZeHnpA4,0,1,D,0.0,Dani,0,B,rt dexmagazine presidente áfrica sul pede confisco terras pessoas brancas httpstcoqruyrmylahttpstcodoazehnpa
RT @dianafigueredoo: Chega 2018 o bolsonaro ganha 'mas como assim ele perdeu na pesquisa no perfil do próprio filho' é amigo a vida é mais _,0,1,C,0.0,V,0,C,rt dianafigueredoo chega bolsonaro ganha assim perdeu pesquisa perfil próprio filho amigo vida
RT @dianafigueredoo: Cleo Pires tirou uma foto fumando maconha pq ela n tira tbm do exato momento onde conseguiu?,0,1,B,0.0,Dani,0,B,rt dianafigueredoo cleo pires tirou foto fumando maconha pq n tira tbm exato momento onde conseguiu
"RT @dianafigueredoo: 'Feliz dia da mulher pra nós'
Disse fernanda que não menstrua não engravida e prestou alistamento militar obrigatório _",0,0,E,1.0,It,0,B,rt dianafigueredoo feliz dia mulher pra disse fernanda menstruum engravida prestou alistamento militar obrigatório
RT @diImabr: @katylene @humornegroo É pra estimular a compra de carros elétricos no Brasil. Bjs,0,0,B,0.0,It,0,A,rt diimabr pra estimular compra carros elétricos brasil bjs
RT @DilanRules: só não percebo o orgulho destas fufas https://t.co/PQbszZq7iG,1,1,A,0.0,I,1,E,rt dilanrules percebo orgulho destas fufas httpstcopqbszzqig
RT @dilmabr: Quero dar minha solidariedade ao povo do Rio e apoio ao Sergio Cabral. Estamos juntos nesse enfrentamento com o crime organiza _,0,0,B,0.0,B,0,A,rt dilmabr quero dar solidariedade povo rio apoio sergio cabral junto nesse enfrentamento crime organiza
"RT @diogo_sabio: Solinho destes às 8 da manhã é gnd mimo, mas faz lembrar mt o verão e um gajo não aguenta tar fechado numa sala de aula",0,0,D,0.0,It,0,C,rt diogosabio solinho destes manhã gnd mimo faz lembrar mt verão gajo aguenta tar fechado sala aula
RT @DiogoRPitta: Deus seja Louvado! https://t.co/XlYxPGssZh,0,0,C,0.0,I,0,D,rt diogorpitta deus louvado httpstcoxlyxpgsszh
"RT @DireitaBrasil: Fátima Bernardes não pára de repetir 'o estrago que o homem branco causou' ao chegar no Brasil. 
Vai estudar, vai, sua _",1,1,A,1.0,It,0,B,rt direitabrasil fátima bernardes pára repetir estrago homem branco causou chegar brasil vai estudar vai
"RT @direitafalando: aeeeee dilma caiu
ja posso viajar pra miami agora?",0,1,D,0.0,S,0,D,rt direitafalando aeeeee dilma caiu ja posso viajar pra miami agora
RT @direitafalando: a maconha que te faz rir é a mesma que faz sua mãe chorar,0,1,E,0.0,V,0,B,rt direitafalando maconha faz rir mesma faz mãe chorar
RT @direitafalando: Deus criou adao e eva e nao adao e ivo,0,1,C,0.0,B,0,A,rt direitafalando deus criou adao eva nao adao ivo
RT @direitafalando: essas escolas marxistas doutrinadoras de esquerda só sabem alienar nossos futuros cidadãos de bem,0,1,C,0.0,It,0,D,rt direitafalando escolas marxistas doutrinadoras esquerda sabem alienar futuros cidadãos bem
RT @direitafalando: heterofobicos não passarão,1,1,A,1.0,It,1,D,rt direitafalando heterofobicos passarão
"RT @direitafalando: hj vou prestar queixa por ter sido vitima de racismo inverso
me chamaram de branco azedo",1,1,C,0.0,B,1,B,rt direitafalando hj vou prestar queixa ter sido vitima racismo inverso chamaram branco azedo
"RT @direitafalando: já tava na hora de acabar com esse ciência sem fronteira
um bando de pobre indo viajar pra europa no mesmo avião que eu _",1,1,A,1.0,It,1,E,rt direitafalando tava hora acabar ciência fronteira bando pobre indo viajar pra europa avião
RT @direitafalando: meritocracia existe n ta vendo aquele nordestino que pedalou 29 km nadou mais 41km e se formou em direito,0,0,E,1.0,V,0,C,rt direitafalando meritocracia existe n ta vendo nordestino pedalou km nadou km formou direito
"RT @direitafalando: morre de fome pq quer
carteira de trabalho é de graça",0,1,A,0.0,V,0,D,rt direitafalando morre fome pq quer carteira trabalho graça
"RT @direitafalando: MORTE AOS ESTUPRADORES!!!!!!!
menos se for meu amigo de bancada, aí tá tranquilo",1,1,A,1.0,V,0,D,rt direitafalando morte estupradores menos amigo bancada aí tá tranquilo
RT @direitafalando: nada contra mulheres tenho ate amigas que sao,1,1,D,1.0,It,0,A,rt direitafalando nada contra mulheres ate amigas sao
"RT @DjLuizinho22: @JhullyMelo79 não é sapatão mesmo não, eu errei ...
E traveco mesmo , mó pirocão que tem",1,1,D,1.0,I,1,E,rt djluizinho sapatão errei traveco mó pirocão
RT @djrenatolobo: Paulista parada no sentido Consolação por protestos contra o Lula lá  https://t.co/5ID95CqQVl,0,1,A,0.0,B,0,D,rt djrenatolobo paulista parada sentido consolação protestos contra lula lá httpstcoidcqqvl
"RT @dobrodepessoa: Não acho ser o mais correto... mas também a nível em estamos, não podemos go back em relação a esse assunto! Isso é a re _",0,0,D,0.0,It,0,D,rt dobrodepessoa acho correto nível podemos go back relação assunto re
"RT @domestorck: Esse mundo sapatão é uma viagem, todo mundo pega todo mundo credo YCYFUGUG",1,1,E,1.0,It,0,A,rt domestorck mundo sapatão viagem todo mundo pega todo mundo credo ycyfugug
RT @DOMINATlON: Acho que Kids não precisam de ver shows assim.. Deixem as crianças serem crianças na sua inocência até descobrirem o mundo _,0,0,E,1.0,S,0,E,rt dominatlon acho kid precisam ver show assim deixem crianças serem crianças inocência descobrirem mundo
RT @Dona_Lola: Como ter orgulho do q eu sou reprime qm não é? #orgulhohetero,0,1,D,0.0,V,0,E,rt donalola ter orgulho q reprime qm orgulhohetero
RT @DoutorMadureira: Lá porque o Dr.Árbitro Luís Ferreira foi o advogado de defesa dos árbitros corruptos condenados no 'Apito Dourado' não _,0,1,B,0.0,V,0,D,rt doutormadureira lá porque drárbitro luís ferreira advogado defesa árbitros corruptos condenados apito dourado
"RT @DrHouse_FLA: E a última só pra não passar em branco, em Libertadores time bom de pênalti faz diferença, Flamengo está aquém.",0,0,E,0.0,S,0,B,rt drhousefla última pra passar branco libertadores time bom pênalti faz diferença flamengo aquém
"RT @duduacgsfc: Imprensa Viva: Lula e Dilma credenciaram Marcelo Odebrecht a assaltar a Petrobras, revela justiça americana https://t.co/3z _",0,0,D,0.0,I,0,C,rt duduacgsfc imprensa viva lula dilma credenciaram marcelo odebrecht assaltar petrobras revela justiça americana httpstcoz
RT @dykerspt: Bom dia sapatão,1,1,E,1.0,V,0,E,rt dykerspt bom dia sapatão
"RT @dylanobraia: @sistersmary olha eu acho q a pessoa aceita o ''racismo'' quem quer, pq simplesmente saberia q o racista e estupido e dema _",0,1,A,0.0,B,0,C,rt dylanobraia olha acho q pessoa aceita racismo quer pq simplesmente saberia q racista estupido dema
RT @edcentralgospel: 'A saúde e o futuro de qualquer sociedade dependem basicamente de uma realidade:... https://t.co/WAuh7oOLwYhttps://t. _,0,0,E,0.0,I,0,D,rt edcentralgospel saúde futuro qualquer sociedade dependem basicamente realidade httpstcowauhoolwyhttpst
RT @editorahumanas: A maior verdade das ruas https://t.co/JbwEYAPmna,0,0,B,0.0,I,0,E,rt editorahumanas maior verdade ruas httpstcojbweyapmna
RT @editorahumanas: Amor e Sexo é um Encontro com Fátima Bernardes um pouco mais ligth...,0,1,A,0.0,I,0,E,rt editorahumanas amor sexo encontro fátima bernardes pouco ligth
"RT @editorahumanas: Antigamente tinha várias gostosas no carnaval
Agora parece encontro de sobreviventes de Chernobyl",1,1,D,1.0,It,0,C,rt editorahumanas antigamente várias gostosas carnaval agora parece encontro sobreviventes chernobyl
RT @editorahumanas: 'Bolsonaro não entende nada de economia' https://t.co/O9NTAZaMuX,0,1,D,0.0,I,0,B,rt editorahumanas bolsonaro entende nada economia httpstcoontazamux
RT @editorahumanas: Cebolinha é PSOL https://t.co/GU7cPKA4LI,0,1,B,0.0,V,0,E,rt editorahumanas cebolinha psol httpstcogucpkali
RT @editorahumanas: Como vai dar certo um pico desse? https://t.co/H8mKJx0vDj,0,0,D,0.0,I,0,D,rt editorahumanas vai dar certo pico desse httpstcohmkjxvdj
"RT @editorahumanas: E o futebol feminino eim?
Alguém foi em algum jogo depois da olimpíada pra dar apoio ou vão esperar 2020 pra reclamar d _",0,1,D,0.0,V,0,A,rt editorahumanas futebol feminino eim alguém algum jogo olimpíada pra dar apoio vão esperar pra reclamar d
RT @editorahumanas: Feliz dia internacional da mulher! https://t.co/zcICp6wAWp,0,0,E,0.0,It,0,B,rt editorahumanas feliz dia internacional mulher httpstcozcicpwawp
"RT @editorahumanas: Geraldo Alckmin vs Jair Bolsonaro
A esquerda vai ter que escolher se vai ficar sem merenda ou sem dar o cu",1,1,A,1.0,It,1,E,rt editorahumanas geraldo alckmin v jair bolsonaro esquerda vai ter escolher vai ficar merenda dar cu
RT @editorahumanas: Gostaram do novo logo? https://t.co/UYOuJwd1q6,0,0,B,0.0,B,0,D,rt editorahumanas gostaram novo logo httpstcouyoujwdq
RT @editorahumanas: Há 5 anos atrás eu esteava na internet no @naosalvo https://t.co/fzvPqqDPeh,0,1,A,0.0,It,0,A,rt editorahumanas ano atrás esteava internet httpstcofzvpqqdpeh
RT @editorahumanas: Mas e a ressocialização? https://t.co/OsHPmbiEaO,0,0,B,0.0,I,0,D,rt editorahumanas ressocialização httpstcooshpmbieao
"RT @editorahumanas: O PT recebeu 40 milhões da Itaipava
O Lula pode alegar que foi pra consumo próprio",1,1,A,1.0,It,0,E,rt editorahumanas pt recebeu milhões itaipava lula pode alegar pra consumo próprio
RT @editorahumanas: Qual o seu voto nesse possível segundo turno:,0,0,E,0.0,V,0,B,rt editorahumanas voto nesse possível segundo turno
RT @editorahumanas: Se eu sou o Moro peço o depoimento do Lula escrito a mão só de zuera...,0,0,C,0.0,S,0,C,rt editorahumanas moro peço depoimento lula escrito mão zuera
"RT @editorahumanas: Se eu tiver um filho gay, serei duplamente presente pra ele não precisar se expor pra chamar minha atenção",1,1,C,1.0,S,1,B,rt editorahumanas filho gay duplamente presente pra precisar expor pra chamar atenção
"RT @editorahumanas: Segundo turno:
Alckmin vs Bolsonaro
Alckmin: Vc é homofóbico
Bolsonaro: não sou não, tô aqui falando com vc",0,1,B,0.0,Dani,0,B,rt editorahumanas segundo turno alckmin v bolsonaro alckmin vc homofóbico bolsonaro tô aqui falando vc
"RT @editorahumanas: Seu pai não te trata mal por vc ser gay
Seu pai te trata mal pq vc tá desempregado com 30 anos dançando pop no quarto c _",0,1,C,0.0,B,0,A,rt editorahumanas pai trata mal vc gay pai trata mal pq vc tá desempregado ano dançando pop quarto c
"RT @editorahumanas: Toda mulher deve ser respeitada independente de ser ou não feminista
Só as feministas que dizem lutar pelas mulheres nã _",0,0,D,0.0,V,0,E,rt editorahumanas toda mulher deve respeitada independente feminista feministas dizem lutar mulheres nã
RT @editorahumanas: Vagabunda demais https://t.co/22G0mhRxxq,1,1,E,1.0,B,1,B,rt editorahumanas vagabunda demais httpstcogmhrxxq
RT @editorahumanas: Vai daí pelego! https://t.co/YSQkoolQSQ,0,1,A,0.0,I,0,A,rt editorahumanas vai daí pelego httpstcoysqkoolqsq
"RT @edmilsonpapo10: @agnaldoregojr @reinaldoazevedo @YouTube isso pra mim é irrelevante, queria pegá-lo mentindo, e consegui",0,0,C,0.0,It,0,A,rt edmilsonpapo pra mim irrelevante queria pegálo mentindo consegui
"RT @edmilsonpapo10: Desmascarando @reinaldoazevedo
Em março de 2016, ele dúzia que Dilma, Lula Cardoso e Mercadante agiram contra a Lava Ja _",0,0,D,0.0,I,0,E,rt edmilsonpapo desmascarando reinaldoazevedo março dúzia dilma lula cardoso mercadante agiram contra lava ja
"RT @edmilsonpapo10: 'Dilma e Lula, agiram contra a Lava Jato' Reinaldo Azevedo em 2016
'O PT nunca agiu contra a Lava Jato' R Azevedo em 2 _",0,0,B,0.0,S,0,B,rt edmilsonpapo dilma lula agiram contra lava jato reinaldo azevedo pt nunca agiu contra lava jato r azevedo
"RT @edmilsonpapo10: Fãs fazem selfie com Bruno...
400 intelectuais querem Lula presidente...
Entenderam? https://t.co/Yxbn8q046h",0,1,D,0.0,I,0,C,rt edmilsonpapo fãs fazem selfie bruno intelectuais querem lula presidente entenderam httpstcoyxbnqh
"RT @edmilsonpapo10: Ganhar elogio da @RachelSherazade 
Já ganhei a noite!  https://t.co/88OKwZEtdR",0,0,C,0.0,Dani,0,D,rt edmilsonpapo ganhar elogio ganhei noite httpstcookwzetdr
"RT @edmilsonpapo10: Qual @reinaldoazevedo diz a verdade?
Em 2016, pediu cadeia para Dilma Lula Cardoso e Mercadante por agirem contra a Lav _",0,0,C,0.0,I,0,B,rt edmilsonpapo diz verdade pediu cadeia dilma lula cardoso mercadante agirem contra lav
